,Unnamed: 0.1,Unnamed: 0,filename,segments,knn_segs,svm_segs,segs_4sec,new_seg_4sec
131,131,100131,Programs/75/75074/A75074/PM-1002/A75074-08.wav,8,15,14,12,8
132,132,100132,Programs/80/80114/A80114/PM-1202-DJ/A80114-10.wav,8,20,27,26,19
133,133,100133,Programs/80/80443/A80443/PM-1807/A80443-018.wav,8,14,14,14,8
134,134,100134,Programs/80/80114/A80114/PM-1202-DJ/A80114-09.wav,8,21,25,27,22
135,135,100135,Programs/22/22990/A22990/PM-1609/A22990-039.wav,8,9,12,12,5
136,136,100136,Programs/80/80110/A80110/PM-1107-DJ/A80110-09.wav,8,21,22,23,14
137,137,100137,Programs/22/22990/A22990/PM-1609/A22990-035.wav,8,12,13,11,5
138,138,100138,Programs/80/80443/A80443/PM-1807/A80443-020.wav,8,17,18,19,12
139,139,100139,Programs/77/77390/A77390/PM-Clone-1306/A77390-014.wav,8,25,28,26,20
140,140,100140,Programs/38/38013/A38013/PM-1202/A38013-18.wav,8,16,17,16,7
141,141,100141,Programs/64/64093/A64093/PM-1306/A64093-19.wav,8,6,14,8,3
142,142,100142,Programs/80/80110/A80110/PM-1107-DJ/A80110-12.wav,8,26,26,22,16
143,143,100143,Programs/64/64093/A64093/PM-1306/A64093-11.wav,8,5,12,9,3
144,144,100144,Programs/38/38013/A38013/PM-1202/A38013-02.wav,8,11,13,14,3
145,145,100145,Programs/65/65603/A65603/PM-1803/A65603-014.wav,8,38,36,33,20
146,146,100146,Programs/80/80443/A80443/PM-1807/A80443-023.wav,8,18,18,18,8
147,147,100147,Programs/18/18491/A18491/PM-1908/A18491-016.wav,8,12,14,14,3
148,148,100148,Programs/33/33281/A33281/MM/A33281-11.wav,8,13,19,18,14
149,149,100149,Programs/80/80876/A80876/MM/A80876-01.wav,8,13,17,19,7
150,150,100150,Programs/75/75084/A75084/PM-1002/A75084-45.wav,8,11,10,9,6
151,151,100151,Programs/80/80937/A80937/PM-0911/A80937-16.wav,8,10,15,16,8
152,152,100152,Programs/80/80937/A80937/PM-0911/A80937-17.wav,8,11,15,15,8
153,153,100153,Programs/80/80937/A80937/PM-0911/A80937-18.wav,8,15,15,16,7
154,154,100154,Programs/80/80938/A80938/PM-0911/A80938-13.wav,8,3,9,7,3
155,155,100155,Programs/18/18491/A18491/PM-1908/A18491-039.wav,8,14,14,14,3
156,156,100156,vox_grn/Audio_MP3/66/66177/Roglai Southern Laq hmoq hadiuq 3 020 Rup 19 Moi-se doq paq choq Yac Po Longiq 66177.mp3,8,7,17,6,3
157,157,100157,Programs/61/61025/A61025/PM-1107/A61025-068.wav,8,16,17,20,8
158,158,100158,Programs/80/80939/A80939/PM-0911/A80939-08.wav,8,2,6,9,2
159,159,100159,vox_grn/Audio_MP3/66/66177/Roglai Southern Laq hmoq hadiuq 3 021 Rup 20 Anaq ala paq beq ale 66177.mp3,8,11,20,9,2
160,160,100160,Programs/80/80939/A80939/PM-0911/A80939-09.wav,8,0,7,9,2
161,161,100161,Programs/73/73940/A73940/PM-1602/A73940-011.wav,8,12,14,11,8
162,162,100162,Programs/80/80648/A80648/PM-1711/A80648-017.wav,8,28,32,24,8
163,163,100163,Programs/80/80939/A80939/PM-0911/A80939-13.wav,8,2,8,7,1
164,164,100164,Programs/80/80939/A80939/PM-0911/A80939-28.wav,8,5,12,10,3
165,165,100165,Programs/63/63424/A63424/PM-1009/A63424-18.wav,8,17,18,15,6
166,166,100166,vox_grn/Audio_MP3/66/66177/Roglai Southern Laq hmoq hadiuq 3 023 Rup 22 Yac Je-su dop dlai si Moi-se 66177.mp3,8,9,16,8,0
167,167,100167,Programs/62/62727/A62727/PM-0610/A62727-004.wav,8,17,19,17,13
168,168,100168,Programs/75/75084/A75084/PM-1002/A75084-46.wav,8,11,13,11,3
169,169,100169,Programs/62/62726/A62726/PM-0610/A62726-16.WAV.wav,8,13,15,11,8
170,170,100170,Programs/80/80939/A80939/PM-0911/A80939-03.wav,8,4,7,11,2
171,171,100171,Programs/62/62726/A62726/PM-0610/A62726-20.WAV.wav,8,11,14,12,8
172,172,100172,Programs/61/61019/A61019/PM-1107/A61019-15.wav,8,14,16,17,7
173,173,100173,Programs/75/75084/A75084/PM-1002/A75084-48.wav,8,7,9,7,4
174,174,100174,Programs/80/80938/A80938/PM-0911/A80938-21.wav,8,1,7,10,3
175,175,100175,Programs/62/62726/A62726/PM-0610/A62726-23.WAV.wav,8,14,14,12,8
176,176,100176,Programs/80/80938/A80938/PM-0911/A80938-24.wav,8,1,10,9,5
177,177,100177,Programs/62/62720/A62720/PM-0610/A62720-23.wav,8,13,12,12,7
178,178,100178,Programs/62/62720/A62720/PM-0610/A62720-22.wav,8,13,14,13,10
179,179,100179,Programs/35/35730/A35730/PM-0806/A35730-22.wav,8,23,22,21,13
180,180,100180,Programs/80/80648/A80648/PM-1711/A80648-014.wav,8,37,40,25,10
181,181,100181,Programs/09/09231/C09231/PM/09231.wav,8,42,60,32,17
182,182,100182,Programs/80/80937/A80937/PM-0911/A80937-30.wav,8,13,14,16,7
183,183,100183,Programs/35/35610/A35610/PM-1610/A35610-008.wav,8,12,13,14,13
184,184,100184,Programs/63/63447/A63447/PM-2005/A63447-017.wav,8,16,16,14,3
185,185,100185,Programs/63/63447/A63447/PM-2005/A63447-037.wav,8,14,14,14,5
186,186,100186,Programs/72/72870/A72870/PM-1103-DJ/A72870-24.wav,8,5,18,17,11
187,187,100187,Programs/35/35610/A35610/PM-1610/A35610-004.wav,8,16,16,16,15
188,188,100188,Programs/35/35611/A35611/PM-1610/A35611-012.wav,8,1,12,13,7
189,189,100189,Programs/80/80937/A80937/PM-0911/A80937-23.wav,8,6,12,15,7
190,190,100190,Programs/80/80937/A80937/PM-0911/A80937-24.wav,8,11,13,9,6
191,191,100191,vox_grn/Audio_MP3/66/66178/Roglai Southern Laq hmoq hadiuq 4 004 Rup 3 Ru-to paq hama podai yuaq 66178.mp3,8,4,17,4,1
192,192,100192,Programs/80/80937/A80937/PM-0911/A80937-26.wav,8,12,13,13,7
193,193,100193,Programs/63/63076/A63076/PM-0904/A63076-19.wav,8,3,10,6,1
194,194,100194,Programs/18/18491/A18491/PM-1908/A18491-029.wav,8,13,15,13,3
195,195,100195,Programs/80/80937/A80937/PM-0911/A80937-29.wav,8,6,13,14,8
196,196,100196,Programs/63/63450/A63450/PM-1602/A63450-023.wav,8,15,15,16,11
