,Unnamed: 0.1,Unnamed: 0,filename,segments,knn_segs,svm_segs,segs_4sec,new_seg_4sec
67,67,67,Programs/80/80206/A80206/PM-9608/A80206-15.wav,32,0,0,0,0
68,68,68,Programs/80/80206/A80206/PM-9608/A80206-13.wav,32,0,0,0,0
69,69,69,Programs/62/62595/A62595/PM-0603/A62595-44.wav,32,0,0,0,0
70,70,70,Programs/66/66718/A66718/PM-2010/A66718-08.wav,31,0,0,0,0
71,71,71,Programs/80/80206/A80206/PM-9608/A80206-18.wav,30,0,0,0,0
72,72,72,Programs/62/62921/A62921/PM-2005/A62921-045.wav,29,13,1,0,0
73,73,73,Programs/65/65479/A65479/PM-1703-24bit/A65479-026.wav,29,2,1,1,0
74,74,74,Programs/26/26080/A26080/PM-Copy-1004/A26080-05.wav,29,0,0,0,0
75,75,75,Programs/80/80206/A80206/PM-9608/A80206-14.wav,29,0,0,0,0
76,76,76,Programs/62/62844/A62844/PM-0908/A62844-02.wav,29,8,2,0,0
77,77,77,Programs/65/65480/A65480/PM-1703-24bit/A65480-026.wav,29,0,0,0,0
78,78,78,Programs/62/62844/A62844/PM-0908/A62844-06.wav,29,4,1,0,0
79,79,79,Programs/65/65481/A65481/PM-1703-24bit/A65481-026.wav,29,1,1,0,0
80,80,80,Programs/65/65478/A65478/PM-1703-24bit/A65478-026.wav,28,2,1,1,0
81,81,81,Programs/63/63024/A63024/PM-0903/A63024-01.wav,28,32,25,22,3
82,82,82,Programs/62/62844/A62844/PM-0908/A62844-09.wav,28,8,1,0,0
83,83,83,Programs/62/62844/A62844/PM-0908/A62844-13.wav,28,8,2,0,0
84,84,84,Programs/29/29801/A29801/PM-Clone-1212/A29801-007.wav,28,5,0,0,0
85,85,85,Programs/37/37660/A37660/PM-1804/A37660-043.wav,28,2,2,0,0
86,86,86,Programs/65/65477/A65477/PM-1703-24bit/A65477-026.wav,27,1,1,0,0
87,87,87,Programs/75/75202/A75202/PM-1003/A75202-50.wav,27,0,0,0,0
88,88,88,Programs/23/23271/A23271/MM-0812/A23271-24.wav,27,12,9,7,1
89,89,89,Programs/33/33831/A33831/From_CM/C33831A(01).wav,27,3,1,1,0
90,90,90,Programs/75/75066/A75066/From_CM/A75066-05.wav,27,3,0,0,0
91,91,91,Programs/80/80636/A80636/From_CM/C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav,26,10,10,11,5
92,92,92,Programs/66/66718/A66718/PM-2010/A66718-11.wav,26,1,0,0,0
93,93,93,Programs/26/26091/A26091/From_CM/C26091A Region 00_09_15_194 to 00_14_09_930 (04 _ 05).wav,25,0,0,0,0
94,94,94,Programs/29/29801/A29801/PM-Clone-1212/A29801-001.wav,25,0,0,0,0
95,95,95,Programs/66/66718/A66718/PM-2010/A66718-01.wav,25,1,0,0,0
96,96,96,Programs/62/62805/A62805/PM-1302/A62805-041.wav,25,0,0,0,0
97,97,97,Programs/80/80863/A80863/PM-0903/A80863-42.wav,25,0,0,0,0
98,98,98,Programs/33/33831/A33831/From_CM/C33831A(42).wav,24,17,16,16,13
99,99,99,Programs/33/33421/A33421/PM-Clone-1107/A33421-042.wav,24,0,0,0,0
100,100,100,Programs/35/35770/A35770/From_CM/C35770A(10).wav,24,1,8,7,3
101,101,101,Programs/62/62595/A62595/PM-0603/A62595-23.wav,24,0,0,0,0
102,102,102,Programs/13/13560/A13560/PM-1112/A13560-012.wav,24,0,0,0,0
103,103,103,Programs/66/66718/A66718/PM-2010/A66718-04.wav,24,0,0,0,0
104,104,104,Programs/66/66718/A66718/PM-2010/A66718-06.wav,24,5,0,0,0
105,105,105,Programs/13/13591/A13591/PM-1111/A13591-019.wav,24,0,0,0,0
106,106,106,Programs/75/75065/A75065/From_CM/A75065-07.wav,23,0,0,0,0
107,107,107,Programs/20/20920/A20920/From_CM/C20920A Region 00_00_00_000 to 00_01_00_371 (01 _ 02).wav,23,0,0,0,0
108,108,108,Programs/80/80349/A80349/MM/A80349-12.wav,23,0,0,0,0
109,109,109,Programs/74/74901/A74901/PM-0904/A74901-22.wav,23,6,11,12,3
110,110,110,Programs/63/63981/A63981/PM-1212/A63981-001.wav,23,7,7,5,3
111,111,111,Programs/29/29801/A29801/PM-Clone-1212/A29801-011.wav,22,4,1,0,0
112,112,112,Programs/20/20920/A20920/From_CM/C20920B Region 00_00_00_000 to 00_01_00_464 (01 _ 02).wav,22,0,0,0,0
113,113,113,Programs/23/23271/A23271/MM-0812/A23271-21.wav,22,6,0,0,0
114,114,114,Programs/66/66718/A66718/PM-2010/A66718-09.wav,22,0,0,0,0
115,115,115,Programs/63/63007/A63007/PM-0811/A63007-41.wav,22,0,0,0,0
116,116,116,Programs/66/66718/A66718/PM-2010/A66718-07.wav,22,0,0,0,0
117,117,117,Programs/62/62408/A62408/PM/A62408-28_Markus_16_9_(alt).wav,21,0,5,5,2
118,118,118,Programs/21/21510/A21510/From_CM/C21510B Region 00_00_00_000 to 00_01_32_501 (01 _ 02).wav,21,0,0,0,0
119,119,119,Programs/74/74899/A74899/From_CM/C74899A (23 ).wav,21,0,0,0,0
120,120,120,Programs/80/80999/A80999/PM/A80999-0406-28.wav,21,2,9,3,1
121,121,121,Programs/22/22140/A22140/PM-0905/A22140-05.wav,21,0,0,0,0
122,122,122,Programs/80/80205/A80205/PM-9608/A80205-05.wav,20,0,0,0,0
123,123,123,Programs/26/26091/A26091/From_CM/C26091A Region 00_14_09_930 to 00_16_25_479 (05 _ 06).wav,20,0,0,0,0
124,124,124,Programs/11/11291/A11291/MM/A11291-09.wav,20,0,0,0,0
125,125,125,Programs/62/62613/A62613/PM0808/A62613-10.wav,20,0,0,0,0
126,126,126,Programs/84/84140/A84140/PM-0804/A84140-07.wav,19,0,0,0,0
127,127,127,Programs/84/84140/A84140/PM-0804/A84140-09.wav,19,0,0,0,0
128,128,128,Programs/62/62595/A62595/PM-0603/A62595-01.wav,19,0,0,0,0
129,129,129,Programs/16/16011/A16011/MM/A16011-13.wav,19,9,12,10,5
130,130,130,Programs/16/16011/A16011/MM/A16011-03.wav,19,10,11,11,9
131,131,131,Programs/84/84140/A84140/PM-0804/A84140-05.wav,19,0,0,0,0
132,132,132,Programs/80/80206/A80206/PM-9608/A80206-05.wav,18,0,0,0,0
133,133,133,Programs/66/66718/A66718/PM-2010/A66718-03.wav,18,0,0,0,0
134,134,134,Programs/80/80206/A80206/PM-9608/A80206-09.wav,18,0,0,0,0
135,135,135,Programs/07/07541/A07541/MM/A07541-13.wav,18,0,0,0,0
136,136,136,Programs/11/11690/A11690/MM/A11690-40.wav,18,7,7,5,4
137,137,137,Programs/34/34140/A34140/From_CM/C34140B Region 00_23_17_504 to 00_26_33_673 (06 _ 07).wav,18,0,0,0,0
138,138,138,Programs/63/63878/A63878/PM-1310/A63878-014.wav,18,0,0,0,0
139,139,139,Programs/23/23271/A23271/MM-0812/A23271-13.wav,18,0,0,0,0
140,140,140,Programs/62/62441/A62441/From_CM/C62441A(21).wav,18,11,13,12,5
141,141,141,Programs/20/20281/A20281/PM-0902/A20281-07.wav,17,6,11,0,0
142,142,142,Programs/00/00061/A00061/From_CM/C00061B Region 00_24_05_802 to 00_24_44_671 (12 _ 13).wav,17,3,0,0,0
143,143,143,Programs/11/11041/A11041/From_CM/C11041B Region 00_01_00_072 to 00_02_02_031 (03 _ 04).wav,17,0,0,0,0
144,144,144,Programs/32/32620/A32620/From_CM/C32620B Region 00_00_42_325 to 00_01_26_869 (02 _ 03).wav,17,7,7,7,5
145,145,145,Programs/62/62705/A62705/PM-1304/A62705-014.wav,17,0,0,0,0
146,146,146,Programs/25/25920/A25920/From_CM/A25920-01.wav,17,0,0,0,0
147,147,147,Programs/62/62428/A62428/PM/A62428-45.wav,17,0,0,0,0
148,148,148,Programs/15/15650/A15650/From_CM/C15650B Region 00_17_31_570 to 00_22_40_.wav,16,0,1,1,0
149,149,149,Programs/27/27290/A27290/PM-1111/A27290-1111-49.wav,16,0,0,0,0
150,150,150,Programs/66/66198/A66198/PM-1903/A66198-025.wav,16,8,4,0,0
151,151,151,Programs/30/30991/A30991/From_CM/C30991B Region 00_18_10_389 to 00_21_31_506 (20 _ 21).wav,16,0,0,0,0
152,152,152,Programs/22/22140/A22140/PM-0905/A22140-07.wav,16,0,0,0,0
153,153,153,Programs/80/80206/A80206/PM-9608/A80206-16.wav,16,0,0,0,0
154,154,154,Programs/80/80349/A80349/MM/A80349-05.wav,16,0,0,0,0
155,155,155,Programs/75/75065/A75065/From_CM/A75065-10.wav,16,2,0,0,0
156,156,156,Programs/80/80349/A80349/MM/A80349-11.wav,16,0,0,0,0
157,157,157,Programs/63/63416/A63416/PM-1310/A63416-013.wav,16,0,0,0,0
158,158,158,Programs/63/63021/A63021/PM-0903/A63021-01.wav,15,8,13,11,3
159,159,159,Programs/72/72670/A72670/PM-1208/A72670-001.wav,15,3,5,3,1
160,160,160,Programs/21/21510/A21510/From_CM/C21510A Region 00_00_00_000 to 00_01_03_487 (01 _ 02).wav,15,1,0,0,0
161,161,161,Programs/17/17840/A17840/From_CM/C17840A(09).wav,15,0,0,0,0
162,162,162,Programs/09/09221/A09221/From_CM/C09221A(11).wav,15,0,0,0,0
163,163,163,Programs/07/07541/A07541/MM/A07541-33.wav,14,0,0,0,0
164,164,164,Programs/65/65628/A65628/PM-1707/A65628-02.wav,14,5,8,8,3
165,165,165,Programs/18/18981/A18981/PM-0905/A18981-04.wav,14,0,0,0,0
166,166,166,Programs/17/17201/A17201/From_CM/C17201A Region 00_15_17_802 to 00_15_58_306 (07 _ 08).wav,14,4,0,0,0
167,167,167,Programs/80/80349/A80349/MM/A80349-14.wav,14,0,0,0,0
168,168,168,Programs/84/84124/A84124/PM-0810/A84124-41.wav,14,0,0,0,0
169,169,169,Programs/80/80490/A80490/From_CM/A80490-19.wav,14,2,2,0,0
